"h_benchmark_fondos","j_link_cnbv","i_benchmark_morningstar","l_link_yahoofinanzas1","a_emisora","m_link_yahoofinanzas2","d_adquiriente","e_cat_cnbv","k_link_morningstar","g_fecha_inicio","f_cat_fondos","c_familia","b_clas_cnbv"
"FTSE-PiP Fondeo G 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000005MF&SecurityToken=F0000005MF%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN",,"https://es-us.finanzas.yahoo.com/q/hp?s=TASAM2.MX","+TASA M2",,"Personas morales","Mercado de Dinero MXN","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000005MF","01/07/2005","Deuda",,"Deuda PF - Espec. en papel gubernamental"
"FTSE-PiP Fondeo G 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001W43&SecurityToken=F000001W43%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN",,"https://es-us.finanzas.yahoo.com/q/hp?s=TASAM3.MX","+TASA M3",,"Personas morales","Mercado de Dinero MXN","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001W43","14/02/2008","Deuda",,"Deuda PF - Espec. en papel gubernamental"
"DJ Gbl TR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002BSK&SecurityToken=F000002BSK%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN",,"https://es-us.finanzas.yahoo.com/q/hp?s=VECTSICX.MX","VECTSIC X",,"No contribuyentes","RV Global","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002BSK","07/03/2005","Renta Variable",,"Común - Agresivo"
"12% BMV IPC PR MXN, 82% FTSE-PiPG Real 10Yrs 24hrs, 6% DJLATixx MEX Gov CETES TR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000T1S2&SecurityToken=F00000T1S2%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN",,"https://es-us.finanzas.yahoo.com/q/hp?s=VLMXP17B0CF.MX","VLMXP17 B0CF",,"No contribuyentes","Ciclo de Vida","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000T1S2","05/02/2014","Renta Variable",,"Común - Discrecional"
"12% BMV IPC PR MXN, 82% FTSE-PiPG Real 10Yrs 24hrs, 6% DJLATixx MEX Gov CETES TR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VPR8&SecurityToken=F00000VPR8%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN",,"https://es-us.finanzas.yahoo.com/q/hp?s=VLMXP17B0NC.MX","VLMXP17 B0NC",,"Personas físicas","Ciclo de Vida","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VPR8","23/12/2014","-",,"Común - Discrecional"
"12% BMV IPC PR MXN, 82% FTSE-PiPG Real 10Yrs 24hrs, 6% DJLATixx MEX Gov CETES TR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000S94X&SecurityToken=F00000S94X%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN",,"https://es-us.finanzas.yahoo.com/q/hp?s=VLMXP17B1NC.MX","VLMXP17 B1NC",,"No contribuyentes","Ciclo de Vida","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000S94X","10/12/2013","Renta Variable",,"Común - Discrecional"
"24% BMV IPC PR MXN, 64% FTSE-PiPG Real 10Yrs 24hrs, 12% DJLATixx MEX Gov CETES TR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000T1S3&SecurityToken=F00000T1S3%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN",,"https://es-us.finanzas.yahoo.com/q/hp?s=VLMXP24B0CF.MX","VLMXP24 B0CF",,"No contribuyentes","Ciclo de Vida","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000T1S3","05/02/2014","Renta Variable",,"Común - Discrecional"
"24% BMV IPC PR MXN, 64% FTSE-PiPG Real 10Yrs 24hrs, 12% DJLATixx MEX Gov CETES TR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000R6RG&SecurityToken=F00000R6RG%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN",,"https://es-us.finanzas.yahoo.com/q/hp?s=VLMXP24B0NC.MX","VLMXP24 B0NC",,"No contribuyentes","Ciclo de Vida","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000R6RG","08/11/2013","Renta Variable",,"Común - Discrecional"
"24% BMV IPC PR MXN, 64% FTSE-PiPG Real 10Yrs 24hrs, 12% DJLATixx MEX Gov CETES TR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000ONUR&SecurityToken=F00000ONUR%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN",,"https://es-us.finanzas.yahoo.com/q/hp?s=VLMXP24B1FI.MX","VLMXP24 B1FI",,"Personas físicas","Ciclo de Vida","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000ONUR","26/07/2012","Renta Variable",,"Común - Discrecional"
"24% BMV IPC PR MXN, 64% FTSE-PiPG Real 10Yrs 24hrs, 12% DJLATixx MEX Gov CETES TR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000S94Y&SecurityToken=F00000S94Y%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN",,"https://es-us.finanzas.yahoo.com/q/hp?s=VLMXP24B1NC.MX","VLMXP24 B1NC",,"No contribuyentes","Ciclo de Vida","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000S94Y","10/12/2013","Renta Variable",,"Común - Discrecional"
"34% BMV IPC PR MXN, 18% DJLATixx MEX Gov CETES TR MXN, 48% DJLATixx MEX Gov REAL 10Y D TR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000QEZX&SecurityToken=F00000QEZX%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN",,"https://es-us.finanzas.yahoo.com/q/hp?s=VLMXP31B0CF.MX","VLMXP31 B0CF",,"No contribuyentes","Ciclo de Vida","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000QEZX","03/09/2013","Renta Variable",,"Común - Discrecional"
"34% BMV IPC PR MXN, 18% DJLATixx MEX Gov CETES TR MXN, 48% DJLATixx MEX Gov REAL 10Y D TR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000R6RH&SecurityToken=F00000R6RH%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN",,"https://es-us.finanzas.yahoo.com/q/hp?s=VLMXP31B0NC.MX","VLMXP31 B0NC",,"No contribuyentes","Ciclo de Vida","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000R6RH","08/11/2013","Renta Variable",,"Común - Discrecional"
"34% BMV IPC PR MXN, 18% DJLATixx MEX Gov CETES TR MXN, 48% DJLATixx MEX Gov REAL 10Y D TR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000MEA2&SecurityToken=F00000MEA2%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN",,"https://es-us.finanzas.yahoo.com/q/hp?s=VLMXP31B1NC.MX","VLMXP31 B1NC",,"No contribuyentes","Ciclo de Vida","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000MEA2","26/04/2011","Renta Variable",,"Común - Discrecional"
"42% BMV IPC PR MXN, 34% FTSE-PiPG Real 10Yrs 24hrs, 24% DJLATixx MEX Gov CETES TR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000QEZY&SecurityToken=F00000QEZY%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN",,"https://es-us.finanzas.yahoo.com/q/hp?s=VLMXP38B0CF.MX","VLMXP38 B0CF",,"No contribuyentes","Ciclo de Vida","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000QEZY","03/09/2013","Renta Variable",,"Común - Discrecional"
"42% BMV IPC PR MXN, 34% FTSE-PiPG Real 10Yrs 24hrs, 24% DJLATixx MEX Gov CETES TR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000R6RI&SecurityToken=F00000R6RI%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN",,"https://es-us.finanzas.yahoo.com/q/hp?s=VLMXP38B0NC.MX","VLMXP38 B0NC",,"No contribuyentes","Ciclo de Vida","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000R6RI","08/11/2013","Renta Variable",,"Común - Discrecional"
"42% BMV IPC PR MXN, 34% FTSE-PiPG Real 10Yrs 24hrs, 24% DJLATixx MEX Gov CETES TR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000S94Z&SecurityToken=F00000S94Z%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN",,"https://es-us.finanzas.yahoo.com/q/hp?s=VLMXP38B1NC.MX","VLMXP38 B1NC",,"No contribuyentes","Ciclo de Vida","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000S94Z","10/12/2013","Renta Variable",,"Común - Discrecional"
"52% BMV IPC PR MXN, 20% FTSE-PiPG Real 10Yrs 24hrs, 28% DJLATixx MEX Gov CETES TR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000QEZZ&SecurityToken=F00000QEZZ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN",,"https://es-us.finanzas.yahoo.com/q/hp?s=VLMXP45B0CF.MX","VLMXP45 B0CF",,"No contribuyentes","Ciclo de Vida","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000QEZZ","03/09/2013","Renta Variable",,"Común - Discrecional"
"52% BMV IPC PR MXN, 20% FTSE-PiPG Real 10Yrs 24hrs, 28% DJLATixx MEX Gov CETES TR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000R6RJ&SecurityToken=F00000R6RJ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN",,"https://es-us.finanzas.yahoo.com/q/hp?s=VLMXP45B0NC.MX","VLMXP45 B0NC",,"No contribuyentes","Ciclo de Vida","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000R6RJ","08/11/2013","Renta Variable",,"Común - Discrecional"
"52% BMV IPC PR MXN, 20% FTSE-PiPG Real 10Yrs 24hrs, 28% DJLATixx MEX Gov CETES TR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000S950&SecurityToken=F00000S950%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN",,"https://es-us.finanzas.yahoo.com/q/hp?s=VLMXP45B1NC.MX","VLMXP45 B1NC",,"No contribuyentes","Ciclo de Vida","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000S950","10/12/2013","Renta Variable",,"Común - Discrecional"
