"h_benchmark_fondos","j_link_cnbv","b_clas_cnbv","l_link_yahoofinanzas1","a_emisora","m_link_yahoofinanzas2","d_adquiriente","e_cat_cnbv","k_link_morningstar","g_fecha_inicio","f_cat_fondos"
"16% Others, 18% BMV IRT, 15% FTSE-PiP Cetes 28d 24hrs, 6% FTSE-PiPG Fix 5Yrs 24hrs, 6% FTSE-PiPG Fix 10Yrs 24hrs, 16% FTSE-PiPG Real 10Yrs 24hrs, 18% MSCI All Country World (N), 5% Barclays US Agg Bond TR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000M9FU&SecurityToken=F00000M9FU%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SURV40BM.MX","SURV40 BM",,"Personas morales","Mixtos Moderados","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000M9FU","08/03/2011","Renta Variable"
"16% Others, 18% BMV IRT, 15% FTSE-PiP Cetes 28d 24hrs, 6% FTSE-PiPG Fix 5Yrs 24hrs, 6% FTSE-PiPG Fix 10Yrs 24hrs, 16% FTSE-PiPG Real 10Yrs 24hrs, 18% MSCI All Country World (N), 5% Barclays US Agg Bond TR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000M9FV&SecurityToken=F00000M9FV%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SURV40BOE1.MX","SURV40 BOE1",,"No contribuyentes","Mixtos Moderados","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000M9FV","08/03/2011","Renta Variable"
"16% Others, 18% BMV IRT, 15% FTSE-PiP Cetes 28d 24hrs, 6% FTSE-PiPG Fix 5Yrs 24hrs, 6% FTSE-PiPG Fix 10Yrs 24hrs, 16% FTSE-PiPG Real 10Yrs 24hrs, 18% MSCI All Country World (N), 5% Barclays US Agg Bond TR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000M9FW&SecurityToken=F00000M9FW%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SURV40BOE2.MX","SURV40 BOE2",,"No contribuyentes","Mixtos Moderados","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000M9FW","08/03/2011","Renta Variable"
"16% Others, 18% BMV IRT, 15% FTSE-PiP Cetes 28d 24hrs, 6% FTSE-PiPG Fix 5Yrs 24hrs, 6% FTSE-PiPG Fix 10Yrs 24hrs, 16% FTSE-PiPG Real 10Yrs 24hrs, 18% MSCI All Country World (N), 5% Barclays US Agg Bond TR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000M9FX&SecurityToken=F00000M9FX%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SURV40BOE3.MX","SURV40 BOE3",,"No contribuyentes","Mixtos Moderados","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000M9FX","08/03/2011","Renta Variable"
"16% Others, 18% BMV IRT, 15% FTSE-PiP Cetes 28d 24hrs, 6% FTSE-PiPG Fix 5Yrs 24hrs, 6% FTSE-PiPG Fix 10Yrs 24hrs, 16% FTSE-PiPG Real 10Yrs 24hrs, 18% MSCI All Country World (N), 5% Barclays US Agg Bond TR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000M9FY&SecurityToken=F00000M9FY%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SURV40BOE4.MX","SURV40 BOE4",,"No contribuyentes","Mixtos Moderados","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000M9FY","08/03/2011","Renta Variable"
"16% Others, 18% BMV IRT, 15% FTSE-PiP Cetes 28d 24hrs, 6% FTSE-PiPG Fix 5Yrs 24hrs, 6% FTSE-PiPG Fix 10Yrs 24hrs, 16% FTSE-PiPG Real 10Yrs 24hrs, 18% MSCI All Country World (N), 5% Barclays US Agg Bond TR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000M9FZ&SecurityToken=F00000M9FZ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SURV40BOE5.MX","SURV40 BOE5",,"No contribuyentes","Mixtos Moderados","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000M9FZ","08/03/2011","Renta Variable"
"EURO STOXX 50 NR EUR","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000044E&SecurityToken=F00000044E%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SURVEURBD.MX","SURVEUR BD",,"Personas físicas,No contribuyentes","Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000044E","25/01/2005","Renta Variable"
"EURO STOXX 50 NR EUR","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000QOLA&SecurityToken=F00000QOLA%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SURVEURBF.MX","SURVEUR BF",,"Personas físicas","Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000QOLA","29/10/2013","Renta Variable"
"EURO STOXX 50 NR EUR","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000044G&SecurityToken=F00000044G%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SURVEURBO.MX","SURVEUR BO",,"Personas físicas,No contribuyentes","Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000044G","13/05/2004","Renta Variable"
"52.5% BMV IPC PR MXN, 10% FTSE-PiP Fondeo G 24hrs, 20% FTSE-PiP Cetes 28d 24hrs, 17.5% MSCI World NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004ZK&SecurityToken=F0000004ZK%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SVIVE20B.MX","SVIVE20 B",,"Personas físicas","Mixtos Agresivos","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004ZK","27/12/1984","Renta Variable"
"52.5% BMV IPC PR MXN, 10% FTSE-PiP Fondeo G 24hrs, 20% FTSE-PiP Cetes 28d 24hrs, 17.5% MSCI World NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000MAJP&SecurityToken=F00000MAJP%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SVIVE20C1.MX","SVIVE20 C1",,"No contribuyentes","Mixtos Agresivos","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000MAJP","24/03/2011","Renta Variable"
"52.5% BMV IPC PR MXN, 10% FTSE-PiP Fondeo G 24hrs, 20% FTSE-PiP Cetes 28d 24hrs, 17.5% MSCI World NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000MAJQ&SecurityToken=F00000MAJQ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SVIVE20C2.MX","SVIVE20 C2",,"No contribuyentes","Mixtos Agresivos","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000MAJQ","24/03/2011","Renta Variable"
"52.5% BMV IPC PR MXN, 10% FTSE-PiP Fondeo G 24hrs, 20% FTSE-PiP Cetes 28d 24hrs, 17.5% MSCI World NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000MAJR&SecurityToken=F00000MAJR%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SVIVE20C3.MX","SVIVE20 C3",,"No contribuyentes","Mixtos Agresivos","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000MAJR","24/03/2011","Renta Variable"
"52.5% BMV IPC PR MXN, 10% FTSE-PiP Fondeo G 24hrs, 20% FTSE-PiP Cetes 28d 24hrs, 17.5% MSCI World NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000H645&SecurityToken=F00000H645%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SVIVE20S.MX","SVIVE20 S",,"No contribuyentes","Mixtos Agresivos","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000H645","16/04/2010","Renta Variable"
"52.5% BMV IPC PR MXN, 10% FTSE-PiP Fondeo G 24hrs, 20% FTSE-PiP Cetes 28d 24hrs, 17.5% MSCI World NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000T1RY&SecurityToken=F00000T1RY%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SVIVE20Z.MX","SVIVE20 Z",,"No contribuyentes","Mixtos Agresivos","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000T1RY","21/03/2014","Renta Variable"
"37.5% BMV IPC PR MXN, 10% FTSE-PiPG Bonos 24hrs, 10% FTSE-PiPG Udibonos 24hrs, 10% FTSE-PiP Fondeo G 24hrs, 20% FTSE-PiP Cetes 28d 24hrs, 12.5% MSCI World NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000MAJS&SecurityToken=F00000MAJS%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SVIVE35C1.MX","SVIVE35 C1",,"No contribuyentes","Mixtos Moderados","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000MAJS","24/03/2011","Renta Variable"
"37.5% BMV IPC PR MXN, 10% FTSE-PiPG Bonos 24hrs, 10% FTSE-PiPG Udibonos 24hrs, 10% FTSE-PiP Fondeo G 24hrs, 20% FTSE-PiP Cetes 28d 24hrs, 12.5% MSCI World NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000MAJT&SecurityToken=F00000MAJT%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SVIVE35C2.MX","SVIVE35 C2",,"No contribuyentes","Mixtos Moderados","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000MAJT","24/03/2011","Renta Variable"
"37.5% BMV IPC PR MXN, 10% FTSE-PiPG Bonos 24hrs, 10% FTSE-PiPG Udibonos 24hrs, 10% FTSE-PiP Fondeo G 24hrs, 20% FTSE-PiP Cetes 28d 24hrs, 12.5% MSCI World NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000MAJU&SecurityToken=F00000MAJU%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SVIVE35C3.MX","SVIVE35 C3",,"No contribuyentes","Mixtos Moderados","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000MAJU","24/03/2011","Renta Variable"
"37.5% BMV IPC PR MXN, 10% FTSE-PiPG Bonos 24hrs, 10% FTSE-PiPG Udibonos 24hrs, 10% FTSE-PiP Fondeo G 24hrs, 20% FTSE-PiP Cetes 28d 24hrs, 12.5% MSCI World NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000H646&SecurityToken=F00000H646%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SVIVE35S.MX","SVIVE35 S",,"No contribuyentes","Mixtos Moderados","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000H646","16/04/2010","Renta Variable"
"37.5% BMV IPC PR MXN, 10% FTSE-PiPG Bonos 24hrs, 10% FTSE-PiPG Udibonos 24hrs, 10% FTSE-PiP Fondeo G 24hrs, 20% FTSE-PiP Cetes 28d 24hrs, 12.5% MSCI World NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000T1RZ&SecurityToken=F00000T1RZ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SVIVE35Z.MX","SVIVE35 Z",,"No contribuyentes","Mixtos Moderados","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000T1RZ","21/03/2014","Renta Variable"
"15% BMV IPC PR MXN, 15% FTSE-PiPG Bonos 24hrs, 15% FTSE-PiPG Udibonos 24hrs, 10% FTSE-PiP Fondeo G 24hrs, 40% FTSE-PiP Cetes 28d 24hrs, 5% MSCI World NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000MAJV&SecurityToken=F00000MAJV%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SVIVE50C1.MX","SVIVE50 C1",,"No contribuyentes","Mixtos Conservadores","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000MAJV","24/03/2011","Renta Variable"
"15% BMV IPC PR MXN, 15% FTSE-PiPG Bonos 24hrs, 15% FTSE-PiPG Udibonos 24hrs, 10% FTSE-PiP Fondeo G 24hrs, 40% FTSE-PiP Cetes 28d 24hrs, 5% MSCI World NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000MAJW&SecurityToken=F00000MAJW%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SVIVE50C2.MX","SVIVE50 C2",,"No contribuyentes","Mixtos Conservadores","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000MAJW","24/03/2011","Renta Variable"
"15% BMV IPC PR MXN, 15% FTSE-PiPG Bonos 24hrs, 15% FTSE-PiPG Udibonos 24hrs, 10% FTSE-PiP Fondeo G 24hrs, 40% FTSE-PiP Cetes 28d 24hrs, 5% MSCI World NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000MAJX&SecurityToken=F00000MAJX%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SVIVE50C3.MX","SVIVE50 C3",,"No contribuyentes","Mixtos Conservadores","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000MAJX","24/03/2011","Renta Variable"
"15% BMV IPC PR MXN, 15% FTSE-PiPG Bonos 24hrs, 15% FTSE-PiPG Udibonos 24hrs, 10% FTSE-PiP Fondeo G 24hrs, 40% FTSE-PiP Cetes 28d 24hrs, 5% MSCI World NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000H648&SecurityToken=F00000H648%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SVIVE50S.MX","SVIVE50 S",,"No contribuyentes","Mixtos Conservadores","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000H648","16/04/2010","Renta Variable"
"15% BMV IPC PR MXN, 15% FTSE-PiPG Bonos 24hrs, 15% FTSE-PiPG Udibonos 24hrs, 10% FTSE-PiP Fondeo G 24hrs, 40% FTSE-PiP Cetes 28d 24hrs, 5% MSCI World NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000T1S0&SecurityToken=F00000T1S0%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SVIVE50Z.MX","SVIVE50 Z",,"No contribuyentes","Mixtos Conservadores","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000T1S0","21/03/2014","Renta Variable"
"20% FTSE-PiPG Bonos 24hrs, 15% FTSE-PiPG Udibonos 24hrs, 15% FTSE-PiP Fondeo G 24hrs, 50% FTSE-PiP Cetes 28d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000005Q37&SecurityToken=F000005Q37%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SVIVE60C1.MX","SVIVE60 C1",,"No contribuyentes","Deuda Largo Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000005Q37","25/01/2010","Deuda"
"20% FTSE-PiPG Bonos 24hrs, 15% FTSE-PiPG Udibonos 24hrs, 15% FTSE-PiP Fondeo G 24hrs, 50% FTSE-PiP Cetes 28d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000MAJY&SecurityToken=F00000MAJY%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SVIVE60C2.MX","SVIVE60 C2",,"No contribuyentes","Deuda Largo Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000MAJY","24/03/2011","Deuda"
"20% FTSE-PiPG Bonos 24hrs, 15% FTSE-PiPG Udibonos 24hrs, 15% FTSE-PiP Fondeo G 24hrs, 50% FTSE-PiP Cetes 28d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000MAJZ&SecurityToken=F00000MAJZ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SVIVE60C3.MX","SVIVE60 C3",,"No contribuyentes","Deuda Largo Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000MAJZ","24/03/2011","Deuda"
"20% FTSE-PiPG Bonos 24hrs, 15% FTSE-PiPG Udibonos 24hrs, 15% FTSE-PiP Fondeo G 24hrs, 50% FTSE-PiP Cetes 28d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000H647&SecurityToken=F00000H647%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SVIVE60S.MX","SVIVE60 S",,"No contribuyentes","Deuda Largo Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000H647","16/04/2010","Deuda"
"20% FTSE-PiPG Bonos 24hrs, 15% FTSE-PiPG Udibonos 24hrs, 15% FTSE-PiP Fondeo G 24hrs, 50% FTSE-PiP Cetes 28d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000T1S1&SecurityToken=F00000T1S1%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SVIVE60Z.MX","SVIVE60 Z",,"No contribuyentes","Deuda Largo Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000T1S1","21/03/2014","Deuda"
"JPM GBI Gbl Traded TR GBP","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000021Q5&SecurityToken=F0000021Q5%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Cobertura Cambiaria - Especializada en cobertura","https://es-us.finanzas.yahoo.com/q/hp?s=TEMGBIABE1.MX","TEMGBIA BE1",,"No contribuyentes","Deuda Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000021Q5","01/11/2007","Deuda"
"JPM GBI Gbl Traded TR GBP","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000021PW&SecurityToken=F0000021PW%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Cobertura Cambiaria - Especializada en cobertura","https://es-us.finanzas.yahoo.com/q/hp?s=TEMGBIABE2.MX","TEMGBIA BE2",,"No contribuyentes","Deuda Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000021PW","01/11/2007","Deuda"
"JPM GBI Gbl Traded TR GBP","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000021PV&SecurityToken=F0000021PV%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Cobertura Cambiaria - Especializada en cobertura","https://es-us.finanzas.yahoo.com/q/hp?s=TEMGBIABF1.MX","TEMGBIA BF1",,"Personas físicas","Deuda Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000021PV","01/11/2007","Deuda"
"JPM GBI Gbl Traded TR GBP","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000021PO&SecurityToken=F0000021PO%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Cobertura Cambiaria - Especializada en cobertura","https://es-us.finanzas.yahoo.com/q/hp?s=TEMGBIABF2.MX","TEMGBIA BF2",,"Personas físicas","Deuda Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000021PO","01/11/2007","Deuda"
"JPM GBI Gbl Traded TR GBP","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000021PF&SecurityToken=F0000021PF%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Cobertura Cambiaria - Especializada en cobertura","https://es-us.finanzas.yahoo.com/q/hp?s=TEMGBIABM1.MX","TEMGBIA BM1",,"Personas morales","Deuda Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000021PF","05/11/2007","Deuda"
