"j_link_cnbv","i_benchmark_morningstar","l_link_yahoofinanzas1","a_emisora","m_link_yahoofinanzas2","k_link_morningstar","b_clas_cnbv","c_familia"
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002T8A&SecurityToken=F000002T8A%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMER30TF.MX","BMER30 TF","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002T8A","Deuda PM - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002P2M&SecurityToken=F000002P2M%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMER30TM.MX","BMER30 TM","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002P2M","Deuda PM - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000026ER&SecurityToken=F0000026ER%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMER90B1.MX","BMER90 B1","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000026ER","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000026EO&SecurityToken=F0000026EO%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMER90B2.MX","BMER90 B2","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000026EO","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000026EH&SecurityToken=F0000026EH%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMER90B3.MX","BMER90 B3","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000026EH","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000026EI&SecurityToken=F0000026EI%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMER90B4.MX","BMER90 B4","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000026EI","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000W6GJ&SecurityToken=F00000W6GJ%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMER90E.MX","BMER90 E","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000W6GJ","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000W58L&SecurityToken=F00000W58L%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMER90GB.MX","BMER90 GB","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000W58L","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000MIZ2&SecurityToken=F00000MIZ2%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERCREC.MX","BMERCRE C","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000MIZ2","Común - Preponderantemente en deuda",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000JNDH&SecurityToken=F00000JNDH%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERCREE.MX","BMERCRE E","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000JNDH","Común - Preponderantemente en deuda",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZOY&SecurityToken=F000001ZOY%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERCREGB.MX","BMERCRE GB","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZOY","Común - Preponderantemente en deuda",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q4RD&SecurityToken=F00000Q4RD%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERINDC.MX","BMERIND C","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q4RD","Común - Indizado al IPC",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000000586&SecurityToken=F000000586%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERINDE.MX","BMERIND E","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000000586","Común - Indizado al IPC",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000056W&SecurityToken=F00000056W%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERINDF.MX","BMERIND F","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000056W","Común - Indizado al IPC",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001XGV&SecurityToken=F000001XGV%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERINDGB.MX","BMERIND GB","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001XGV","Común - Indizado al IPC",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004ZL&SecurityToken=F0000004ZL%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERINDMB.MX","BMERIND MB","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004ZL","Común - Indizado al IPC",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000005JO&SecurityToken=F0000005JO%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERINDP.MX","BMERIND P","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000005JO","Común - Indizado al IPC",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004ZM&SecurityToken=F0000004ZM%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERINDPV.MX","BMERIND PV","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004ZM","Común - Indizado al IPC",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q4RE&SecurityToken=F00000Q4RE%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERINDUHN.MX","BMERIND UHN","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q4RE","Común - Indizado al IPC",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000QAGN&SecurityToken=F00000QAGN%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERINFC.MX","BMERINF C","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000QAGN","Común - Largo plazo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000021HC&SecurityToken=F0000021HC%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERINFE.MX","BMERINF E","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000021HC","Común - Largo plazo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000021HA&SecurityToken=F0000021HA%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERINFGB.MX","BMERINF GB","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000021HA","Común - Largo plazo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000021HI&SecurityToken=F0000021HI%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERINFP.MX","BMERINF P","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000021HI","Común - Largo plazo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000021HH&SecurityToken=F0000021HH%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERINFPV.MX","BMERINF PV","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000021HH","Común - Largo plazo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000QAGP&SecurityToken=F00000QAGP%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERINFUHN.MX","BMERINF UHN","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000QAGP","Común - Largo plazo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000289Y&SecurityToken=F00000289Y%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERLIQB1.MX","BMERLIQ B1","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000289Y","Deuda PF - Espec. En papel bancario",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000028DD&SecurityToken=F0000028DD%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERLIQB2.MX","BMERLIQ B2","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000028DD","Deuda PF - Espec. En papel bancario",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000028DC&SecurityToken=F0000028DC%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERLIQB3.MX","BMERLIQ B3","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000028DC","Deuda PF - Espec. En papel bancario",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000028DB&SecurityToken=F0000028DB%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERLIQB4.MX","BMERLIQ B4","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000028DB","Deuda PF - Espec. En papel bancario",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q9SN&SecurityToken=F00000Q9SN%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERLIQC.MX","BMERLIQ C","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q9SN","Deuda PF - Espec. En papel bancario",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001XGU&SecurityToken=F000001XGU%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERLIQGB.MX","BMERLIQ GB","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001XGU","Deuda PF - Espec. En papel bancario",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PEPB&SecurityToken=F00000PEPB%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERPATC.MX","BMERPAT C","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PEPB","Común - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000JWKY&SecurityToken=F00000JWKY%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERPATE.MX","BMERPAT E","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000JWKY","Común - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004ZI&SecurityToken=F0000004ZI%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERPATF.MX","BMERPAT F","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004ZI","Común - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001XIJ&SecurityToken=F000001XIJ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERPATGB.MX","BMERPAT GB","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001XIJ","Común - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000GWP9&SecurityToken=F00000GWP9%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERPATP.MX","BMERPAT P","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000GWP9","Común - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000GWPA&SecurityToken=F00000GWPA%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERPATPV.MX","BMERPAT PV","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000GWPA","Común - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PPPF&SecurityToken=F00000PPPF%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERPATUHN.MX","BMERPAT UHN","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PPPF","Común - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000003ZRM&SecurityToken=F000003ZRM%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERPZOB1.MX","BMERPZO B1","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000003ZRM","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000003ZRQ&SecurityToken=F000003ZRQ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERPZOB2.MX","BMERPZO B2","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000003ZRQ","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q4RF&SecurityToken=F00000Q4RF%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERPZOC.MX","BMERPZO C","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q4RF","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PAB0&SecurityToken=F00000PAB0%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERPZODF.MX","BMERPZO DF","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PAB0","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000TQNK&SecurityToken=F00000TQNK%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERPZODM.MX","BMERPZO DM","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000TQNK","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000J3YD&SecurityToken=F00000J3YD%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERPZOE.MX","BMERPZO E","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000J3YD","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000047W&SecurityToken=F00000047W%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERPZOF.MX","BMERPZO F","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000047W","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001XIG&SecurityToken=F000001XIG%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERPZOGB.MX","BMERPZO GB","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001XIG","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000TQNL&SecurityToken=F00000TQNL%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERPZOGPF.MX","BMERPZO GPF","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000TQNL","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000J3YE&SecurityToken=F00000J3YE%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERPZONC.MX","BMERPZO NC","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000J3YE","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000047X&SecurityToken=F00000047X%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERPZOP.MX","BMERPZO P","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000047X","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000047Z&SecurityToken=F00000047Z%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERPZOPV.MX","BMERPZO PV","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000047Z","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000J3YF&SecurityToken=F00000J3YF%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERPZOTM.MX","BMERPZO TM","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000J3YF","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PAB2&SecurityToken=F00000PAB2%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMRGOBPE.MX","BMRGOBP E","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PAB2","Dueda PF - Agresivo",""
